1539104378.545,  -0.117,   0.024,  -0.535, -1.595941, -0.309204, -2.572211
1539104378.645,  -0.117,   0.024,  -0.535, -1.596616, -0.308316, -2.566724
1539104378.755,  -0.116,   0.024,  -0.537, -1.595522, -0.309891, -2.571752
1539104378.855,  -0.107,   0.019,  -0.484, -1.592424, -0.313781, -2.579597
1539104378.954,  -0.088,   0.010,  -0.396, -1.583472, -0.320945, -2.496351
1539104379.054,  -0.076,   0.005,  -0.292, -1.571746, -0.329742, -2.392133
1539104379.154,  -0.067,   0.003,  -0.223, -1.563160, -0.336206, -2.307673
1539104379.254,  -0.060,   0.002,  -0.152, -1.554157, -0.341421, -2.243470
1539104379.354,  -0.052,   0.001,  -0.088, -1.587491, -0.321477, +2.369824
1539104379.454,  -0.041,   0.000,  -0.038, -1.536597, -0.348955, -2.114422
1539104379.554,  -0.030,  -0.000,  -0.001, -1.573176, -0.332160, +2.384973
1539104379.653,  -0.029,  -0.000,   0.007, -1.521070, -0.354891, -2.025568
1539104379.753,  -0.028,  -0.000,   0.010, -1.516550, -0.357067, -2.026076
1539104379.853,  -0.028,  -0.000,   0.008, -1.511760, -0.358266, -2.030469
1539104379.953,  -0.019,   0.000,   0.013, -1.506916, -0.361139, -2.046010
1539104380.063,  -0.003,   0.000,   0.017, -1.497838, -0.365184, -2.036192
1539104380.163,   0.011,   0.001,   0.017, -1.486951, -0.370131, -2.023179
1539104380.263,   0.024,   0.001,   0.012, -1.475019, -0.375421, -2.021790
1539104380.362,   0.038,   0.001,   0.008, -1.462216, -0.381014, -2.031277
1539104380.462,   0.053,   0.001,   0.007, -1.448019, -0.387383, -2.036469
1539104380.562,   0.072,   0.001,   0.001, -1.432555, -0.394564, -2.035153
1539104380.672,   0.097,   0.001,  -0.008, -1.408811, -0.405889, -2.044729
1539104380.772,   0.120,   0.001,  -0.010, -1.389672, -0.415344, -2.044878
1539104380.872,   0.141,   0.001,  -0.013, -1.370228, -0.424468, -2.046096
1539104380.972,   0.161,   0.000,  -0.024, -1.351256, -0.433354, -2.058300
1539104381.071,   0.180,  -0.000,  -0.033, -1.332947, -0.442807, -2.076772
1539104381.171,   0.200,  -0.001,  -0.048, -1.313630, -0.452352, -2.090276
1539104381.281,   0.225,  -0.003,  -0.071, -1.294834, -0.462734, -2.109048
1539104381.381,   0.248,  -0.005,  -0.087, -1.275447, -0.474053, -2.126075
1539104381.481,   0.272,  -0.007,  -0.099, -1.256334, -0.485178, -2.143298
1539104381.580,   0.295,  -0.009,  -0.107, -1.236485, -0.496729, -2.149465
1539104381.681,   0.315,  -0.011,  -0.096, -1.218000, -0.507762, -2.146577
1539104381.780,   0.332,  -0.013,  -0.072, -1.200910, -0.518319, -2.126179
1539104381.880,   0.349,  -0.014,  -0.037, -1.184096, -0.527417, -2.096312
1539104381.980,   0.364,  -0.014,  -0.011, -1.166857, -0.535340, -2.070187
1539104382.080,   0.383,  -0.014,   0.013, -1.148168, -0.543963, -2.040643
1539104382.180,   0.409,  -0.013,   0.033, -1.129929, -0.551855, -2.030299
1539104382.280,   0.436,  -0.012,   0.049, -1.109296, -0.561167, -2.002540
1539104382.379,   0.452,  -0.011,   0.051, -1.088896, -0.569526, -1.989290
1539104382.489,   0.468,  -0.011,   0.037, -1.070321, -0.576971, -1.992241
1539104382.589,   0.491,  -0.010,   0.008, -1.052446, -0.584706, -2.027042
1539104382.689,   0.518,  -0.010,  -0.035, -1.032375, -0.594918, -2.052157
1539104382.789,   0.544,  -0.012,  -0.090, -1.012262, -0.605161, -2.106935
1539104382.889,   0.559,  -0.014,  -0.113, -0.993256, -0.616601, -2.157813
1539104382.988,   0.574,  -0.015,  -0.115, -0.975639, -0.627489, -2.175579
1539104383.088,   0.600,  -0.018,  -0.076, -0.957927, -0.638266, -2.176324
1539104383.198,   0.633,  -0.020,  -0.026, -0.936513, -0.649893, -2.124018
1539104383.298,   0.653,  -0.020,   0.042, -0.914436, -0.660969, -2.073311
1539104383.398,   0.667,  -0.019,   0.090, -0.893387, -0.670383, -2.008704
1539104383.498,   0.689,  -0.016,   0.106, -0.873216, -0.677586, -1.968882
1539104383.598,   0.718,  -0.013,   0.092, -0.852137, -0.685028, -1.964269
1539104383.707,   0.745,  -0.011,   0.040, -0.821720, -0.697368, -1.991991
1539104383.807,   0.760,  -0.011,  -0.032, -0.803267, -0.705581, -2.064877
1539104383.907,   0.776,  -0.012,  -0.080, -0.786430, -0.715865, -2.146090
1539104384.007,   0.803,  -0.015,  -0.081, -0.767818, -0.727926, -2.161187
1539104384.107,   0.831,  -0.017,  -0.067, -0.747951, -0.739605, -2.151326
1539104384.207,   0.853,  -0.018,  -0.013, -0.727465, -0.751470, -2.119649
1539104384.307,   0.868,  -0.017,   0.059, -0.707834, -0.761134, -2.050744
